Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,V_TAT,C_TAT,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating,"Vehicle Images"
"2024-07-18 15:08:00",15:08:00,CNR1263936541,Success,CID206428,Auto,Yeshwanthpur,Rajajinagar,189,75,NULL,NULL,No,NULL,137,UPI,1,4.7,3.7,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
"2024-07-20 8:57:00",8:57:00,CNR7582255360,Success,CID238250,Bike,Ulsoor,Kadugodi,280,25,NULL,NULL,Yes,"Vehicle Breakdown",202,Cash,28,3.1,3.4,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
"2024-07-26 1:04:00",1:04:00,CNR8874870004,Success,CID762012,Auto,Bellandur,Koramangala,259,135,NULL,NULL,No,NULL,771,Cash,16,4.6,4.7,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
"2024-07-26 22:38:00",22:38:00,CNR2087486954,Success,CID239020,eBike,Chamarajpet,Kengeri,231,90,NULL,NULL,No,NULL,849,Cash,37,3.8,3,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
"2024-07-07 4:08:00",4:08:00,CNR7237276647,Success,CID123698,Mini,"KR Puram",Varthur,35,140,NULL,NULL,No,NULL,402,UPI,45,4.5,5,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
"2024-07-25 18:13:00",18:13:00,CNR3538574363,Success,CID368004,"Prime SUV",Hennur,"Cox Town",203,90,NULL,NULL,No,NULL,269,Cash,40,3.2,4.2,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
"2024-07-21 13:49:00",13:49:00,CNR5060999775,Success,CID982967,Auto,Chickpet,Shivajinagar,217,145,NULL,NULL,No,NULL,397,Cash,18,3.5,4.6,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
"2024-07-12 8:54:00",8:54:00,CNR6155120699,Success,CID865431,"Prime SUV","Tumkur Road",Devanahalli,196,110,NULL,NULL,No,NULL,347,Cash,9,4.9,3.8,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
"2024-07-14 14:20:00",14:20:00,CNR8595494218,Success,CID688235,Auto,"Hosur Road",Rajajinagar,154,100,NULL,NULL,No,NULL,290,UPI,17,3.3,4.1,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
"2024-07-05 7:28:00",7:28:00,CNR6147414992,Success,CID234124,"Prime Plus","Sahakar Nagar","Electronic City",217,55,NULL,NULL,No,NULL,478,UPI,4,4.3,4,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
"2024-07-24 23:08:00",23:08:00,CNR3929678886,Success,CID797298,eBike,Hennur,"KR Puram",105,75,NULL,NULL,No,NULL,264,Cash,27,3.2,3.6,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
"2024-07-03 9:20:00",9:20:00,CNR1780998824,Success,CID410087,"Prime Plus","Frazer Town","Ramamurthy Nagar",196,95,NULL,NULL,No,NULL,324,Cash,49,4.8,3.3,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
"2024-07-06 11:54:00",11:54:00,CNR8105903458,Success,CID930699,"Prime SUV",Bellandur,Kengeri,287,65,NULL,NULL,No,NULL,285,Cash,8,4.2,4.8,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
"2024-07-07 17:26:00",17:26:00,CNR4672172755,Success,CID129124,"Prime Sedan",Banashankari,Whitefield,217,135,NULL,NULL,No,NULL,493,UPI,5,4.3,4.2,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
"2024-07-04 21:47:00",21:47:00,CNR8535011317,Success,CID520411,Bike,Nagarbhavi,"Bannerghatta Road",210,90,NULL,NULL,Yes,"Customer Demand",155,UPI,27,4.5,3.2,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
"2024-07-01 6:01:00",6:01:00,CNR6548861474,Success,CID523299,Bike,Varthur,"Magadi Road",280,60,NULL,NULL,No,NULL,139,Cash,31,3.7,3.6,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
"2024-07-17 17:43:00",17:43:00,CNR3096920957,Success,CID738485,Auto,Devanahalli,Indiranagar,280,25,NULL,NULL,No,NULL,2851,UPI,2,3.8,3.4,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
"2024-07-24 11:37:00",11:37:00,CNR5106611023,Success,CID459050,"Prime Sedan","MG Road","Hosur Road",147,95,NULL,NULL,Yes,"Other Issue",426,UPI,15,3.9,3.9,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
"2024-07-08 17:54:00",17:54:00,CNR4676885596,Success,CID586363,Mini,Hebbal,Marathahalli,196,105,NULL,NULL,No,NULL,579,Cash,20,3.5,3.6,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
"2024-07-02 13:37:00",13:37:00,CNR8282607088,Success,CID421931,Mini,Jayanagar,Yeshwanthpur,175,145,NULL,NULL,No,NULL,358,Cash,42,4.1,4.6,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
"2024-07-21 12:00:00",12:00:00,CNR7249326192,Success,CID719773,Bike,Majestic,"Rajarajeshwari Nagar",105,110,NULL,NULL,No,NULL,165,UPI,37,3.7,4.5,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
"2024-07-28 1:39:00",1:39:00,CNR5743469846,Success,CID947691,"Prime Sedan",Nagarbhavi,"Ramamurthy Nagar",301,125,NULL,NULL,No,NULL,145,"Credit Card",3,3.6,3.2,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
"2024-07-15 6:16:00",6:16:00,CNR7807535423,Success,CID912142,"Prime Plus",Basavanagudi,"RT Nagar",70,75,NULL,NULL,No,NULL,336,UPI,13,3.9,3.4,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
"2024-07-20 9:29:00",9:29:00,CNR7127343811,Success,CID440642,"Prime SUV",Hulimavu,"Sarjapur Road",42,40,NULL,NULL,Yes,"Vehicle Breakdown",589,Cash,10,4,4.5,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
"2024-07-28 9:41:00",9:41:00,CNR8143996976,Success,CID263485,"Prime Plus",Hulimavu,"Richmond Town",70,125,NULL,NULL,No,NULL,184,UPI,19,3.9,4.2,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
"2024-07-22 7:49:00",7:49:00,CNR8265796055,Success,CID667686,eBike,Chickpet,Whitefield,245,60,NULL,NULL,No,NULL,250,UPI,3,5,4.8,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
"2024-07-21 1:56:00",1:56:00,CNR2731832411,Success,CID838782,"Prime SUV","Cox Town","Ramamurthy Nagar",266,80,NULL,NULL,No,NULL,342,Cash,33,4,3.7,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
"2024-07-01 12:46:00",12:46:00,CNR5893227620,Success,CID724717,Mini,"Electronic City",Padmanabhanagar,70,140,NULL,NULL,No,NULL,665,Cash,24,3.9,3.3,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
"2024-07-14 10:12:00",10:12:00,CNR2900227014,Success,CID843412,Mini,"Mysore Road",Banashankari,203,115,NULL,NULL,No,NULL,217,Cash,6,4.4,4.4,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
"2024-07-24 23:31:00",23:31:00,CNR4369876269,Success,CID654749,"Prime Sedan","Frazer Town","Bannerghatta Road",63,140,NULL,NULL,No,NULL,358,"Credit Card",36,4.6,3.2,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
"2024-07-17 2:34:00",2:34:00,CNR6315774432,Success,CID778590,eBike,Hennur,Kengeri,133,60,NULL,NULL,Yes,"Other Issue",206,Cash,17,3.5,4.5,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
"2024-07-12 17:46:00",17:46:00,CNR9415043355,Success,CID955162,"Prime Sedan",Padmanabhanagar,Bellandur,63,140,NULL,NULL,No,NULL,474,UPI,10,4.2,4.5,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
"2024-07-26 14:13:00",14:13:00,CNR7333194442,Success,CID563302,Mini,Indiranagar,"JP Nagar",217,50,NULL,NULL,Yes,"Other Issue",360,UPI,39,5,4.3,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
"2024-07-05 13:55:00",13:55:00,CNR5730003067,Success,CID180372,Bike,"Sahakar Nagar",Shantinagar,294,55,NULL,NULL,No,NULL,157,UPI,27,3.6,3.4,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
"2024-07-09 17:21:00",17:21:00,CNR8202988828,Success,CID880766,"Prime Plus",Indiranagar,Kadugodi,140,55,NULL,NULL,No,NULL,379,UPI,36,4.5,3.6,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
"2024-07-08 15:05:00",15:05:00,CNR2038802889,Success,CID888203,"Prime SUV","Ramamurthy Nagar",Ulsoor,91,80,NULL,NULL,No,NULL,451,Cash,8,3.9,4.7,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
"2024-07-28 4:45:00",4:45:00,CNR8926994709,Success,CID335950,Bike,Ulsoor,Koramangala,175,100,NULL,NULL,No,NULL,830,Cash,17,3.1,3.4,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
"2024-07-18 14:29:00",14:29:00,CNR2362099931,Success,CID233154,"Prime Plus",Kengeri,Marathahalli,259,130,NULL,NULL,No,NULL,218,Cash,47,3.5,4.1,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
"2024-07-01 20:14:00",20:14:00,CNR8825504314,Success,CID947173,Bike,Hebbal,Malleshwaram,112,140,NULL,NULL,No,NULL,180,UPI,21,4.6,4.8,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
"2024-07-16 18:34:00",18:34:00,CNR3690929103,Success,CID545970,"Prime SUV",Bellandur,"Mysore Road",91,105,NULL,NULL,No,NULL,100,UPI,43,3.3,3.7,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
"2024-07-26 15:04:00",15:04:00,CNR5273898512,Success,CID888630,"Prime Plus","KR Puram","HSR Layout",273,130,NULL,NULL,No,NULL,375,Cash,37,3.6,3,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
"2024-07-03 5:16:00",5:16:00,CNR9724333556,Success,CID203481,eBike,Hebbal,Kengeri,168,60,NULL,NULL,No,NULL,939,Cash,43,4.3,3.3,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
"2024-07-12 11:52:00",11:52:00,CNR7566830663,Success,CID293107,"Prime Sedan",Yeshwanthpur,Whitefield,287,115,NULL,NULL,No,NULL,207,Cash,10,4.7,3.2,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
"2024-07-20 21:07:00",21:07:00,CNR7822711041,Success,CID457076,"Prime SUV","Rajarajeshwari Nagar",Hulimavu,196,115,NULL,NULL,No,NULL,959,Cash,20,3.6,3.7,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
"2024-07-15 1:37:00",1:37:00,CNR2671538988,Success,CID990226,eBike,Banashankari,"Richmond Town",168,85,NULL,NULL,No,NULL,333,Cash,6,3.8,4.6,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
"2024-07-04 5:17:00",5:17:00,CNR1930983760,Success,CID489167,"Prime Sedan","KR Puram",Devanahalli,301,110,NULL,NULL,No,NULL,130,UPI,9,4.9,3.3,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
"2024-07-29 9:05:00",9:05:00,CNR1576690644,Success,CID770225,Auto,Indiranagar,"Langford Town",161,80,NULL,NULL,No,NULL,144,Cash,10,4.1,3.5,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
"2024-07-08 8:50:00",8:50:00,CNR6687046527,Success,CID484756,Auto,Nagarbhavi,"Magadi Road",147,50,NULL,NULL,No,NULL,961,UPI,2,4.3,3.8,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
"2024-07-26 9:06:00",9:06:00,CNR3696598594,Success,CID422381,Auto,Majestic,Kadugodi,91,85,NULL,NULL,No,NULL,342,UPI,1,4.3,3.9,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
"2024-07-24 21:00:00",21:00:00,CNR3050266121,Success,CID254802,"Prime Sedan",Marathahalli,Kengeri,105,25,NULL,NULL,No,NULL,489,UPI,12,4.7,4.2,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
"2024-07-21 19:09:00",19:09:00,CNR8277565872,Success,CID243551,Mini,"BTM Layout",Basavanagudi,133,45,NULL,NULL,No,NULL,346,Cash,22,4.2,3.3,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
"2024-07-23 23:25:00",23:25:00,CNR8229656349,Success,CID350287,Mini,Rajajinagar,Kengeri,259,120,NULL,NULL,No,NULL,793,"Credit Card",9,3.6,3.8,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
"2024-07-24 11:37:00",11:37:00,CNR2972442433,Success,CID970989,"Prime Sedan",Rajajinagar,Basavanagudi,224,65,NULL,NULL,No,NULL,469,UPI,28,4.3,3.5,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
"2024-07-03 6:23:00",6:23:00,CNR7109314308,Success,CID452595,eBike,"Rajarajeshwari Nagar",Chickpet,161,95,NULL,NULL,No,NULL,233,UPI,40,3.7,4.1,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
"2024-07-13 20:30:00",20:30:00,CNR7314215778,Success,CID460519,Auto,Malleshwaram,"Electronic City",175,55,NULL,NULL,No,NULL,207,UPI,4,4.8,5,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
"2024-07-18 4:11:00",4:11:00,CNR7643459345,Success,CID709679,Bike,Ulsoor,"KR Puram",140,45,NULL,NULL,No,NULL,402,Cash,2,4.9,3.1,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
"2024-07-30 13:41:00",13:41:00,CNR5920793060,Success,CID374655,"Prime Plus",Hennur,"KR Puram",175,50,NULL,NULL,No,NULL,624,UPI,38,3.4,4.7,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
"2024-07-02 19:37:00",19:37:00,CNR5902195430,Success,CID485857,"Prime Sedan",Shantinagar,"Hosur Road",56,135,NULL,NULL,No,NULL,295,UPI,28,3.3,3.8,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
"2024-07-27 19:59:00",19:59:00,CNR5515574345,Success,CID646862,"Prime SUV","Cox Town","HSR Layout",70,40,NULL,NULL,No,NULL,918,UPI,9,4.4,3.5,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
"2024-07-25 14:15:00",14:15:00,CNR5193789377,Success,CID554587,Auto,Majestic,Majestic,35,60,NULL,NULL,No,NULL,134,UPI,16,4.9,4.4,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
"2024-07-05 4:32:00",4:32:00,CNR6987923530,Success,CID701686,"Prime Plus",Chickpet,Bellandur,56,125,NULL,NULL,No,NULL,345,UPI,21,3.6,3.6,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
"2024-07-07 12:18:00",12:18:00,CNR1447068216,Success,CID670988,"Prime Plus",Chamarajpet,Hennur,231,140,NULL,NULL,No,NULL,924,UPI,30,4.8,3.6,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
"2024-07-23 7:32:00",7:32:00,CNR2862815650,Success,CID149705,eBike,Nagarbhavi,"Sarjapur Road",49,35,NULL,NULL,No,NULL,373,Cash,11,4.7,4.7,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
"2024-07-05 10:04:00",10:04:00,CNR7792061159,Success,CID171490,Mini,Varthur,Nagarbhavi,91,65,NULL,NULL,No,NULL,375,Cash,29,4,4.4,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
"2024-07-25 2:26:00",2:26:00,CNR9039416911,Success,CID491409,Mini,"Rajarajeshwari Nagar",Hennur,56,45,NULL,NULL,No,NULL,268,Cash,7,4.5,3.6,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
"2024-07-22 16:33:00",16:33:00,CNR5793649611,Success,CID282183,Auto,"Hosur Road","JP Nagar",91,65,NULL,NULL,No,NULL,519,Cash,2,3.5,4.3,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
"2024-07-13 4:51:00",4:51:00,CNR6854201913,Success,CID467155,Bike,Majestic,"Langford Town",126,60,NULL,NULL,No,NULL,141,Cash,12,3.6,3.8,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
"2024-07-08 22:46:00",22:46:00,CNR7087492547,Success,CID951895,Bike,"RT Nagar","JP Nagar",308,85,NULL,NULL,No,NULL,186,UPI,38,4.1,3.8,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
"2024-07-03 7:49:00",7:49:00,CNR4143470815,Success,CID111601,"Prime Sedan","Langford Town","Langford Town",301,140,NULL,NULL,No,NULL,982,Cash,16,4.3,4.7,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
"2024-07-13 3:11:00",3:11:00,CNR4160637846,Success,CID955988,Mini,Shantinagar,"Magadi Road",98,30,NULL,NULL,No,NULL,803,Cash,14,3.5,4.8,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
"2024-07-05 12:00:00",12:00:00,CNR4730462346,Success,CID715681,"Prime Sedan",Hebbal,Jayanagar,168,45,NULL,NULL,No,NULL,389,"Credit Card",46,3.1,3.8,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
"2024-07-12 18:01:00",18:01:00,CNR3417502965,Success,CID424602,eBike,"Sarjapur Road","Bannerghatta Road",147,35,NULL,NULL,No,NULL,432,UPI,5,4.9,4.3,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
"2024-07-22 23:16:00",23:16:00,CNR3600939753,Success,CID882123,Bike,Devanahalli,Yeshwanthpur,294,45,NULL,NULL,No,NULL,424,Cash,14,4.4,4.2,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
"2024-07-09 3:32:00",3:32:00,CNR6672329764,Success,CID695232,"Prime SUV",Kengeri,Majestic,70,55,NULL,NULL,No,NULL,2981,Cash,14,3,4.7,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
"2024-07-08 13:42:00",13:42:00,CNR8934509053,Success,CID998400,Bike,"Hosur Road",Malleshwaram,189,110,NULL,NULL,No,NULL,719,Cash,27,3.9,3.7,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
"2024-07-02 14:04:00",14:04:00,CNR6354004178,Success,CID112187,"Prime SUV",Shantinagar,Kammanahalli,56,105,NULL,NULL,No,NULL,242,UPI,44,4.4,4.8,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
"2024-07-22 21:53:00",21:53:00,CNR4658965953,Success,CID197262,Mini,"KR Puram",Shivajinagar,126,140,NULL,NULL,No,NULL,663,Cash,15,4.5,5,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
"2024-07-10 23:06:00",23:06:00,CNR7296216469,Success,CID124038,Mini,"Sarjapur Road",Padmanabhanagar,147,135,NULL,NULL,Yes,"Customer Demand",442,Cash,43,3.5,5,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
"2024-07-13 15:00:00",15:00:00,CNR7895473510,Success,CID573911,Auto,"Electronic City",Vijayanagar,210,125,NULL,NULL,No,NULL,253,Cash,9,4,3,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
"2024-07-08 7:56:00",7:56:00,CNR4112350664,Success,CID723639,"Prime SUV",Hulimavu,Banashankari,287,95,NULL,NULL,No,NULL,446,Cash,14,4.6,3.1,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
"2024-07-20 23:13:00",23:13:00,CNR7765648208,Success,CID804711,Auto,Rajajinagar,Chickpet,259,115,NULL,NULL,No,NULL,361,Cash,13,3.2,3.4,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
"2024-07-04 16:33:00",16:33:00,CNR9556051787,Success,CID124602,"Prime Plus",Kadugodi,"Magadi Road",308,115,NULL,NULL,No,NULL,283,Cash,2,3.3,3.1,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
"2024-07-21 2:10:00",2:10:00,CNR3151562230,Success,CID864144,"Prime Plus",Koramangala,Yelahanka,182,145,NULL,NULL,Yes,"Vehicle Breakdown",105,UPI,16,4.9,3.4,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
"2024-07-28 3:18:00",3:18:00,CNR3888627336,Success,CID101545,Mini,Basavanagudi,Marathahalli,259,75,NULL,NULL,No,NULL,1918,Cash,38,3.4,4.3,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
"2024-07-30 23:11:00",23:11:00,CNR6536563208,Success,CID527863,Mini,Chamarajpet,Indiranagar,105,100,NULL,NULL,No,NULL,412,Cash,22,3.9,3.4,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
"2024-07-21 19:48:00",19:48:00,CNR9221369404,Success,CID153868,"Prime SUV","Sahakar Nagar",Kengeri,175,115,NULL,NULL,No,NULL,110,Cash,3,4.4,3.9,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
"2024-07-10 9:55:00",9:55:00,CNR7419458512,Success,CID542417,"Prime SUV",Shantinagar,Marathahalli,252,70,NULL,NULL,No,NULL,571,UPI,28,3.9,3,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
"2024-07-03 0:06:00",0:06:00,CNR6987499296,Success,CID819742,"Prime Plus",Padmanabhanagar,Rajajinagar,63,60,NULL,NULL,No,NULL,364,Cash,15,3.3,4,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
"2024-07-21 8:54:00",8:54:00,CNR4029323577,Success,CID970067,eBike,"Langford Town",Vijayanagar,161,65,NULL,NULL,No,NULL,241,Cash,30,4.5,4,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
"2024-07-23 0:45:00",0:45:00,CNR6398804130,Success,CID506447,"Prime SUV",Hebbal,"Frazer Town",245,70,NULL,NULL,No,NULL,290,UPI,39,3.8,3.3,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
"2024-07-10 18:45:00",18:45:00,CNR5457171323,Success,CID324049,Mini,Hulimavu,"Rajarajeshwari Nagar",224,65,NULL,NULL,No,NULL,915,Cash,22,4.6,3.5,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
"2024-07-01 21:53:00",21:53:00,CNR3952732444,Success,CID452123,"Prime Plus","RT Nagar","Bannerghatta Road",42,75,NULL,NULL,No,NULL,409,Cash,7,3.1,4.9,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
"2024-07-02 3:52:00",3:52:00,CNR2991513181,Success,CID992348,Auto,Hennur,Padmanabhanagar,175,95,NULL,NULL,No,NULL,305,Cash,2,3.7,3.9,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
"2024-07-06 6:51:00",6:51:00,CNR7375877575,Success,CID348054,"Prime Plus","JP Nagar","Mysore Road",112,110,NULL,NULL,No,NULL,2926,UPI,43,4.5,4.1,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
"2024-07-07 18:50:00",18:50:00,CNR8442827020,Success,CID478385,Auto,Kammanahalli,"BTM Layout",133,130,NULL,NULL,No,NULL,717,Cash,16,3.7,3.7,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
"2024-07-13 2:03:00",2:03:00,CNR8692201198,Success,CID842293,"Prime SUV","BTM Layout","Richmond Town",42,40,NULL,NULL,No,NULL,214,UPI,17,4.1,3.5,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
"2024-07-19 1:05:00",1:05:00,CNR3016403523,Success,CID800910,Mini,Bellandur,Peenya,161,100,NULL,NULL,No,NULL,434,UPI,35,3.4,4.9,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
"2024-07-20 3:01:00",3:01:00,CNR1593407677,Success,CID142070,Mini,Banashankari,Bellandur,210,145,NULL,NULL,No,NULL,318,UPI,49,4.7,3.3,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
"2024-07-13 21:48:00",21:48:00,CNR4050153436,Success,CID448471,"Prime Sedan",Bellandur,Kengeri,175,70,NULL,NULL,No,NULL,207,Cash,17,3.4,3.3,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
"2024-07-30 11:36:00",11:36:00,CNR8141621703,Success,CID461730,eBike,"Electronic City","Langford Town",287,125,NULL,NULL,No,NULL,172,Cash,36,3.5,3.5,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
"2024-07-23 11:05:00",11:05:00,CNR1852330795,Success,CID756591,"Prime Plus",Hulimavu,Yelahanka,301,100,NULL,NULL,No,NULL,108,Cash,40,3.3,4.9,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
"2024-07-10 7:56:00",7:56:00,CNR3515016228,Success,CID717188,"Prime Sedan",Marathahalli,Hulimavu,259,80,NULL,NULL,Yes,"Vehicle Breakdown",230,Cash,35,4.6,4.9,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
"2024-07-21 16:55:00",16:55:00,CNR6664390913,Success,CID894563,Mini,Chickpet,Chickpet,77,145,NULL,NULL,No,NULL,391,UPI,37,3.5,4.9,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
"2024-07-24 12:34:00",12:34:00,CNR2303900695,Success,CID655347,"Prime SUV",Chickpet,"Sarjapur Road",35,145,NULL,NULL,No,NULL,355,Cash,40,4.5,3.9,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
"2024-07-26 18:36:00",18:36:00,CNR7089337616,Success,CID385173,Auto,Chickpet,"Frazer Town",189,125,NULL,NULL,No,NULL,205,Cash,10,5,3.7,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
"2024-07-01 1:43:00",1:43:00,CNR7156159431,Success,CID658603,"Prime Plus",Shantinagar,Marathahalli,266,85,NULL,NULL,No,NULL,738,Cash,20,3.8,3.4,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
"2024-07-08 23:57:00",23:57:00,CNR9155782240,Success,CID724071,"Prime SUV",Banashankari,Devanahalli,63,45,NULL,NULL,No,NULL,217,Cash,4,4.9,4.9,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
"2024-07-25 3:08:00",3:08:00,CNR6247095121,Success,CID618304,Auto,"HSR Layout","Mysore Road",119,50,NULL,NULL,No,NULL,217,Cash,19,3.5,4.8,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
"2024-07-01 2:09:00",2:09:00,CNR2779154048,Success,CID105206,Auto,Hennur,Hennur,133,145,NULL,NULL,No,NULL,394,Cash,4,3.6,3.2,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
"2024-07-24 1:57:00",1:57:00,CNR7022469695,Success,CID353156,Mini,Ulsoor,"Ramamurthy Nagar",147,100,NULL,NULL,No,NULL,553,Cash,15,4.1,4.8,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
"2024-07-04 11:42:00",11:42:00,CNR7814983210,Success,CID553003,"Prime Sedan",Peenya,Ulsoor,91,70,NULL,NULL,No,NULL,930,UPI,43,3.8,4.1,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
"2024-07-03 6:39:00",6:39:00,CNR5878457606,Success,CID992357,Auto,"Bannerghatta Road","MG Road",231,35,NULL,NULL,No,NULL,1164,UPI,18,4.8,3.7,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
"2024-07-30 18:17:00",18:17:00,CNR9753708858,Success,CID349707,"Prime Plus","Magadi Road","Hosur Road",112,140,NULL,NULL,Yes,"Customer Demand",350,Cash,32,4.6,4.6,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
"2024-07-23 17:55:00",17:55:00,CNR7981405163,Success,CID638844,Bike,"Electronic City","Ramamurthy Nagar",294,65,NULL,NULL,No,NULL,491,Cash,28,4.3,3,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
